event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Louise Menon,3:32:36,0:43:13,1:29:12,1:09:30,290,f25-29,FRA,1072,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Nada Amini,3:33:01,0:45:28,1:41:16,0:57:20,291,f25-29,MAR,1055,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Massilia Saraoui,3:34:11,0:35:01,1:32:30,1:13:48,292,f30-34,FRA,1194,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Dimitri Fague,3:36:51,0:42:45,1:32:06,1:07:58,293,n45-49,FRA,1282,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Julia Beatini,3:37:09,0:49:32,1:24:13,1:11:00,294,f30-34,FRA,1181,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Lea Marion,3:37:30,0:38:15,1:34:54,1:10:34,295,f20-24,FRA,1009,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Nataliia Sadovskaia,3:37:45,0:39:05,1:23:21,1:23:46,296,f40-44,RUS,1235,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Sandrine Ferrand,3:38:00,0:47:12,1:23:58,1:13:35,297,f40-44,FRA,1230,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Laura Scandella,3:40:33,0:39:40,1:36:00,1:13:02,298,f25-29,FRA,1074,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Baptiste Poincignon,3:44:54,0:48:55,1:34:32,1:07:08,299,n25-29,FRA,1109,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Rebecca Whelan,3:45:08,0:45:01,1:22:27,1:22:48,300,f55-59,GBR,1250,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Christophe Odasso,3:46:31,0:49:03,1:32:45,1:13:07,301,n50-54,FRA,1324,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Catherine Wojcik,3:55:33,0:32:19,1:37:41,1:32:14,302,f65-69,FRA,1241,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Mark Corrigan,3:59:43,0:48:17,1:27:42,1:28:27,303,n65-69,FRA,1358,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Nicolas Cluzeau,4:06:49,0:53:59,1:32:23,1:26:36,304,n50-54,FRA,1308,sportstats
