event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Anton Serieys,0:57:22,,,,1,o20-24,FRA,1541,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Marco Arnaudo,0:57:31,,,,2,o25-29,ITA,1532,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Aubin Argaud,1:00:01,,,,3,o16-19,FRA,1521,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Noam Bonnot*,1:00:22,,,,4,o16-19,FRA,1716,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,David Sajat,1:00:35,,,,5,o45-49,FRA,1686,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Thibault Catalot,1:00:51,,,,6,o30-34,FRA,1590,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Herman Van Es,1:00:53,,,,7,o16-19,FRA,1715,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Olivier Marceau,1:01:26,,,,8,o50-54,FRA,1650,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Josh Johnson,1:01:33,,,,9,o20-24,GBR,1534,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Zach Seenan,1:01:56,,,,10,o16-19,GBR,1527,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Andy Nourisson,1:02:03,,,,11,o16-19,FRA,1718,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Ilian Belkebir,1:02:29,,,,12,o16-19,FRA,1717,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Lea Reviglio,1:02:36,,,,13,f16-19,FRA,1719,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Robin Berny,1:05:13,,,,14,o20-24,BEL,1535,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Magdalena Mayer,1:06:57,,,,15,f16-19,DEU,1552,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Roman Bele,1:08:01,,,,16,o16-19,FRA,1712,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Sprint Triathlon,25750,Emily Trinel,1:08:07,,,,17,f16-19,FRA,1617,sportstats
