event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Matthieu Sylvestre,1:40:30,0:18:06,0:41:55,0:28:06,310,n30-34,FRA,3037,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Team Citrus Squad,1:40:30,0:15:30,0:47:09,0:31:48,311,female relay,FRA,3611,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Katie Parsons,1:40:31,0:17:14,0:44:56,0:27:54,312,f20-24,GBR,3260,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Sitara Rivers,1:40:32,0:18:43,0:44:32,0:26:51,313,f30-34,GBR,3432,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Laura-Ann Martens,1:40:34,0:20:19,0:43:50,0:27:11,314,f25-29,NLD,3276,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Zakaria Boumediane,1:40:35,0:19:00,0:44:03,0:27:02,315,n40-44,SWE,2886,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Georgia Carter,1:40:41,0:17:47,0:42:47,0:28:59,316,f25-29,GBR,3340,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Chris Cashin,1:40:42,0:17:59,0:41:45,0:26:32,317,n40-44,IRL,2858,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lucy Lipfriend,1:40:49,0:17:26,0:47:06,0:27:04,318,f25-29,GBR,3253,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Nigel Pique,1:40:49,0:20:27,0:41:16,0:26:23,319,n35-39,NLD,3119,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,George Busch,1:40:52,0:17:45,0:44:01,0:27:17,320,n40-44,GBR,3191,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Mike Tison,1:40:55,0:20:57,0:43:50,0:24:21,321,n40-44,GBR,2879,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Connor Stevens,1:40:56,0:22:29,0:42:51,0:24:43,322,n30-34,GBR,2822,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Amy Morgan,1:40:58,0:15:14,0:53:39,0:22:46,323,f30-34,GBR,3232,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Stuart McMaster,1:41:05,0:16:50,0:41:27,0:28:49,324,n50-54,GBR,2680,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Sam McCarthy-Little,1:41:06,0:17:31,0:43:58,0:27:20,325,n40-44,GBR,2781,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Marina Dragovic,1:41:13,0:15:32,0:47:06,0:25:56,326,f25-29,GBR,3050,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Gaston Junique,1:41:15,0:15:36,0:40:12,0:30:21,327,n20-24,SGP,3109,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Team Financial Conduct Authority 8,1:41:18,0:19:32,0:41:57,0:30:13,328,city am team,POL,3646,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Elise Clark,1:41:19,0:13:00,0:48:54,0:28:02,329,f25-29,GBR,3281,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Holly Feary,1:41:20,0:12:54,0:50:39,0:27:18,330,f25-29,NZL,3331,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Attila Lukacs,1:41:23,0:18:18,0:45:23,0:25:50,331,n30-34,HUN,2796,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Oliver Burge,1:41:24,0:21:34,0:45:28,0:24:00,332,n20-24,GBR,3047,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Tom Harris,1:41:31,0:16:25,0:46:07,0:29:16,333,n40-44,GBR,2658,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Kate Fitzgerald,1:41:31,0:15:36,0:48:43,0:26:31,334,f25-29,GBR,3256,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Luca Belligoli,1:41:32,0:15:07,0:44:42,0:30:42,335,n30-34,ITA,2618,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lisa McGillivray,1:41:38,0:23:30,0:44:54,0:22:35,336,f45-49,GBR,3312,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Carolina Name De Moraes Silva,1:41:40,0:16:55,0:44:30,0:27:15,337,f25-29,BRA,3252,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Finlay Pettengale,1:41:44,0:17:29,0:46:32,0:25:50,338,n25-29,GBR,3151,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Miguel De Jesus Montemayor Reese,1:41:45,0:20:28,0:42:50,0:27:21,339,n30-34,MEX,2857,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Alex Crawford,1:41:45,0:18:35,0:42:55,0:27:24,340,n35-39,GBR,2924,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Andrei Grib,1:41:48,0:17:31,0:45:22,0:26:34,341,n45-49,ROU,2864,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Nicola Murphy-Evans,1:41:53,0:19:58,0:42:49,0:28:45,342,f45-49,IRL,3283,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Elliot Link,1:41:54,0:21:52,0:42:01,0:26:45,343,n30-34,GBR,2675,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Jamie Weisz,1:41:57,0:16:23,0:46:03,0:25:09,344,n30-34,GBR,2922,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Rachael Crewdson,1:41:57,0:17:36,0:45:34,0:27:31,345,f20-24,GBR,3130,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Matthew Hall,1:41:59,0:18:03,0:45:06,0:27:40,346,n45-49,GBR,3063,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Henry Munro,1:42:05,0:15:13,0:51:27,0:26:32,347,n25-29,GBR,2768,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Jonathan Nulley,1:42:07,0:18:53,0:45:09,0:26:04,348,n40-44,AUS,3073,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Team Legs Miserables,1:42:11,0:17:15,0:52:39,0:23:36,349,open relay,GBR,3616,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Naomi Cumber,1:42:12,0:18:18,0:44:55,0:28:12,350,f30-34,GBR,3268,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Zak Wooster,1:42:12,0:16:52,0:46:00,0:27:47,351,n35-39,GBR,2624,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Camren Heywood,1:42:14,0:20:47,0:46:48,0:24:12,352,n20-24,GBR,2776,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Thomas McCluskey-Smith,1:42:15,0:17:25,0:47:38,0:25:38,353,n25-29,GBR,2860,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Kate Allen,1:42:16,0:19:36,0:50:09,0:23:06,354,f25-29,NZL,3330,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Brandon Wright,1:42:19,0:21:50,0:43:30,0:23:22,355,n20-24,GBR,2865,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Cheuk Yui Lam,1:42:24,0:25:35,0:41:30,0:21:34,356,n25-29,HKG,2818,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Benjamin Leung,1:42:25,0:18:55,0:46:05,0:25:25,357,n50-54,GBR,2996,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Team Populous Exp,1:42:26,0:17:16,0:45:37,0:29:37,358,city am team,GBR,3652,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Olivia Capocci,1:42:27,0:15:15,0:49:18,0:26:25,359,f25-29,GBR,3308,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Christopher Lam,1:42:41,0:19:24,0:46:00,0:25:44,360,n40-44,GBR,3005,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Zach Fihosy,1:42:42,0:21:02,0:43:55,0:23:54,361,n35-39,GBR,2876,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Tommy Lydon,1:42:42,0:17:27,0:45:12,0:25:40,362,n25-29,GBR,2909,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Chloe Chance,1:42:42,0:16:31,0:47:16,0:27:10,363,f20-24,GBR,3016,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Billy Monger,1:42:46,0:13:36,0:45:37,0:33:27,364,n25-29,GBR,3230,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Coralie Suissa,1:42:46,0:14:25,0:51:15,0:25:54,365,f35-39,GBR,3396,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Angel Herrera,1:42:46,0:19:22,0:44:43,0:27:46,366,n45-49,VEN,3065,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Merve Sassen,1:42:49,0:18:12,0:45:30,0:27:09,367,f20-24,DEU,3452,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Matthew Braisher,1:42:56,0:18:15,0:46:45,0:24:27,368,n30-34,GBR,3365,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Nathan Wood,1:42:58,0:14:55,0:46:46,0:30:43,369,n30-34,GBR,2874,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lucia Keijer-Palau,1:42:59,0:17:55,0:46:51,0:27:46,370,f25-29,GBR,3318,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Adam Black,1:42:59,0:17:42,0:45:48,0:25:12,371,n25-29,GBR,3201,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Jessica Simpson,1:43:01,0:20:38,0:43:42,0:28:07,372,f35-39,GBR,3052,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Pukar Gurung,1:43:02,0:19:57,0:46:45,0:22:36,373,n25-29,NPL,2756,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Roy Malkin,1:43:02,0:22:35,0:42:47,0:27:28,374,n65-69,GBR,2817,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Antonio Gallo,1:43:05,0:21:23,0:47:47,0:24:45,375,n35-39,ITA,2601,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Paul Mason,1:43:06,0:27:36,0:44:42,0:21:05,376,n45-49,GBR,2877,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Eloise Tilbrook,1:43:08,0:17:09,0:47:12,0:29:40,377,f25-29,GBR,3342,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Connor Bashford,1:43:08,0:19:04,0:47:26,0:24:31,378,n30-34,GBR,2884,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Emma Steen,1:43:11,0:20:11,0:47:22,0:25:07,379,f30-34,NLD,3278,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Harry Crabtree,1:43:11,0:18:59,0:44:40,0:27:02,380,n25-29,GBR,2732,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Philippa Reeve,1:43:13,0:24:04,0:45:20,0:24:23,381,f35-39,GBR,3111,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Andrew Sixsmith,1:43:16,0:16:21,0:43:47,0:32:09,382,n65-69,CAN,2735,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Anna Latham,1:43:18,0:18:39,0:43:54,0:27:42,383,f25-29,GBR,3112,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Alex Mangan,1:43:21,0:13:43,0:47:48,0:30:46,384,n30-34,GBR,3010,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lina Strand,1:43:22,0:18:56,0:49:03,0:25:00,385,f25-29,NOR,3146,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Francesca Bath,1:43:24,0:15:38,0:45:01,0:31:11,386,f25-29,GBR,3310,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Amy Shafto,1:43:26,0:14:26,0:51:59,0:26:18,387,f25-29,GBR,3175,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Team Financial Conduct Authority 6,1:43:27,0:12:18,0:42:29,0:39:45,388,city am team,GBR,3645,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Alec Bradford,1:43:30,0:15:01,0:45:44,0:27:38,389,n55-59,GBR,2811,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Karl Alexander,1:43:31,0:15:07,0:42:20,0:33:36,390,n35-39,GBR,2888,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Kanwar Siddhant Dhadwal,1:43:43,0:18:47,0:46:09,0:26:18,391,n25-29,IND,2688,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Clement Labbe,1:43:43,0:16:17,0:48:25,0:25:15,392,n30-34,GBR,2969,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,James English,1:43:46,0:17:37,0:52:06,0:23:18,393,n30-34,GBR,2795,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Rogerio Antelmi,1:43:47,0:18:25,0:44:09,0:29:16,394,n45-49,GBR,2774,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Matt Spurr,1:43:47,0:18:46,0:44:00,0:28:36,395,n35-39,GBR,2928,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Jessica Li,1:43:49,0:17:45,0:48:26,0:27:14,396,f25-29,CAN,3325,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Gabriel Pires,1:43:51,0:19:25,0:44:14,0:27:39,397,n30-34,BRA,3149,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Steven Smith,1:43:59,0:16:42,0:43:27,0:28:02,398,n40-44,GBR,2829,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Alexandre Jeanne,1:44:01,0:17:46,0:47:38,0:27:10,399,n20-24,FRA,3030,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Yun Li,1:44:01,0:19:35,0:43:34,0:29:36,400,f25-29,CHN,3401,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Harry Donne,1:44:02,0:41:56,0:45:48,0:27:22,401,n20-24,GBR,2995,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Mark Lockhart,1:44:09,0:20:44,0:43:51,0:27:30,402,n25-29,IRL,2923,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Magdalena Wisniewska,1:44:13,0:20:51,0:44:28,0:27:41,403,f35-39,POL,3262,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Leearni Hemmings,1:44:17,0:20:28,0:47:41,0:25:49,404,f25-29,AUS,3309,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Alfie Horan,1:44:25,0:20:35,0:47:57,0:24:24,405,n20-24,GBR,2656,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Adam Liffey,1:44:30,0:20:31,0:46:24,0:25:53,406,n25-29,IRL,2791,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Vitor Moreira,1:44:33,0:22:48,0:44:05,0:24:40,407,n30-34,BRA,2783,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Adam Cotterill,1:44:34,0:19:35,0:44:10,0:26:05,408,n30-34,GBR,2738,sportstats
