event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Gerhard De Bruin,1:02:54,0:10:26,0:32:38,0:19:50,1,male 40-44,ARE,2079,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Jamie Edmunds,1:03:04,0:10:41,0:32:20,0:20:03,2,male 40-44,ARE,1027,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Abdulaziz Abdulla,1:03:21,0:10:22,0:34:23,0:18:37,3,male 18-24,KWT,1019,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Livio Flueler,1:06:16,0:11:00,0:35:24,0:19:53,4,male ---18,CHE,1022,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Phillip Belshaw,1:06:25,0:12:05,0:33:55,0:20:24,5,male 30-34,GBR,1310,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Abdulaziz Alhowaidi,1:07:09,0:11:22,0:35:28,0:20:19,6,male 25-29,KWT,1044,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mohamed El Akkad,1:07:19,0:10:08,0:34:59,0:22:12,7,male 35-39,ARE,1013,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Ibrahim Alzaidi,1:07:47,0:11:30,0:34:58,0:21:18,8,male 25-29,SAU,1016,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Matthew Green,1:07:47,0:10:10,0:36:23,0:21:14,9,male ---18,ARE,2070,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Adam Tuck,1:07:49,0:11:52,0:36:36,0:19:20,10,male 40-44,ARE,1059,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Dmitrii Rostovtsev,1:08:00,0:11:37,0:34:57,0:21:27,11,male 30-34,QAT,1021,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Dexter Button,1:09:21,0:11:59,0:35:45,0:21:38,12,male ---18,ARE,2080,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Ahmad Hulwe,1:09:47,0:11:07,0:37:06,0:21:35,13,male 18-24,ARE,2073,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Pierre-Luc Pelletier,1:10:07,0:11:42,0:36:06,0:22:19,14,male 35-39,CAN,1030,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Yuriy Rodionov,1:10:22,0:11:38,0:36:00,0:22:43,15,male 35-39,RUS,1035,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Michelle Derron,1:11:39,0:09:52,0:36:42,0:25:05,16,female 30-34,CHE,2069,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Ewan Cameron,1:11:56,0:12:08,0:35:41,0:24:06,17,male 50-54,GBR,2068,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Marcus Denil,1:11:57,0:11:54,0:35:21,0:24:42,18,male ---18,ARE,2076,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Raffaele Polonara,1:12:03,0:11:24,0:38:49,0:21:50,19,male 30-34,ARE,1115,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mukhtar Hassan,1:12:15,0:11:35,0:38:50,0:21:51,20,male 18-24,SAU,1007,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Maksim Fomenko,1:12:19,0:12:31,0:37:48,0:22:00,21,male 40-44,RUS,1082,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Miguel Pereira,1:12:19,0:10:24,0:38:35,0:23:20,22,male 25-29,PRT,2072,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mayon Udhwani,1:12:19,0:11:36,0:36:55,0:23:49,23,male ---18,ARE,1052,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Dara Singh Dhesi,1:12:30,0:11:01,0:39:10,0:22:18,24,male ---18,ARE,1023,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mehdi Benni,1:13:15,0:13:24,0:35:43,0:24:08,25,male 40-44,ARE,1835,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Greg Ware,1:13:19,0:10:49,0:39:57,0:22:34,26,male 40-44,ARE,2146,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Oleg Samokhvalov,1:14:12,0:15:23,0:37:02,0:21:46,27,male 55-59,ARE,2085,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Martin Flueler,1:14:16,0:12:30,0:38:45,0:23:01,28,male 50-54,CHE,1036,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mark Pentith,1:14:18,0:13:21,0:36:37,0:24:20,29,male 35-39,ARE,1287,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Julian Marquez,1:14:24,0:12:24,0:39:02,0:22:58,30,male 35-39,ARE,1226,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Douglas Cadbury,1:14:34,0:12:59,0:39:45,0:21:50,31,male 35-39,ARE,1249,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Saad El Mandari,1:15:03,0:12:28,0:39:07,0:23:28,32,male 40-44,ARE,1024,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Alex Stoll,1:15:09,0:13:17,0:38:36,0:23:16,33,male 30-34,ARE,1572,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Neil Van Den Broek,1:15:13,0:10:19,0:38:26,0:26:28,34,male 45-49,ARE,1008,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Francis Stevens,1:15:21,0:15:05,0:36:52,0:23:24,35,male 40-44,ARE,1153,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Alexander Semenov,1:15:49,0:14:24,0:37:58,0:23:27,36,male 30-34,ARE,1117,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Alexandra Hunter,1:15:51,0:13:38,0:40:32,0:21:41,37,female 25-29,GBR,1211,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Nouf Alduaij,1:15:59,0:13:46,0:39:39,0:22:34,38,female ---18,KWT,1185,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Mohamed Taymour,1:16:06,0:13:17,0:38:35,0:24:14,39,male 30-34,ARE,2154,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Hamad Ali,1:16:06,0:14:17,0:37:31,0:24:18,40,male 30-34,ARE,1114,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Andrei Kochnev,1:16:09,0:11:40,0:40:26,0:24:04,41,male 30-34,ARE,1067,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Nora Alduaij,1:16:10,0:13:30,0:41:14,0:21:25,42,female ---18,KWT,1241,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Rachel Smylie,1:16:10,0:11:11,0:41:11,0:23:47,43,female 35-39,ARE,1072,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Musaed Alqahtani,1:16:15,0:09:58,0:42:46,0:23:31,44,male ---18,SAU,1018,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Daniel Barrett,1:16:22,0:11:11,0:42:00,0:23:11,45,male 25-29,ARE,1065,sportstats
T100 Triathlon World Tour - Dubai,2025-11-15,Sprint Triathlon,25750,Daniel Kilsby,1:16:32,0:13:00,0:39:25,0:24:07,46,male 35-39,ARE,1094,sportstats
