event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Angus Cleaver,2:22:34,,,,41,n20-24,AUS,1077,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Justin Bishop,2:22:46,,,,42,n40-44,AUS,1566,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Kim Minju,2:23:08,,,,43,f20-24,KOR,1028,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ryan Phillips,2:23:17,,,,44,n30-34,AUS,1379,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Trace Buckler,2:23:31,,,,45,n25-29,AUS,1190,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Rafael De Sousa Borges,2:24:00,,,,46,n30-34,BRA,1310,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Francisco Caicedo Narvaez,2:24:13,,,,47,n40-44,AUS,1606,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Taehyang Kim,2:24:25,,,,48,f18-19,KOR,1003,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Darren Adams,2:24:36,,,,49,n55-59,AUS,1821,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Eduardo Skalski Bilek,2:25:07,,,,50,n40-44,BRA,1599,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Benjamin Fisher,2:25:08,,,,51,n25-29,AUS,1223,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Amy Kalan,2:25:38,,,,52,f50-54,NZL,1708,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Finn Stanley,2:25:40,,,,53,n20-24,GBR,1163,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ben Worters,2:25:41,,,,54,n25-29,AUS,1216,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Mark Taylor,2:26:44,,,,55,n35-39,AUS,1443,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ian Chow,2:27:31,,,,56,n18-19,AUS,1032,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Craig Churchward,2:27:50,,,,57,n50-54,AUS,1749,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Danny Khazen,2:27:55,,,,58,n50-54,AUS,1782,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Cheetham,2:28:05,,,,59,n40-44,AUS,1584,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Sandy Park,2:28:06,,,,60,n55-59,AUS,1793,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ondrej Stoklasek,2:28:13,,,,61,n35-39,CZE,1476,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Will Davison,2:28:23,,,,62,n40-44,AUS,1600,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Matthew Clements,2:28:50,,,,63,n25-29,AUS,1161,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Scott Mackenzie,2:28:50,,,,64,n30-34,NZL,1380,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Hopper,2:28:51,,,,65,n35-39,AUS,1467,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Blake Pilkington,2:29:10,,,,66,n35-39,AUS,1472,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Nathan Devine,2:29:34,,,,67,n35-39,AUS,1496,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jay Lee,2:29:49,,,,68,n25-29,HKG,1180,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Tim Bridge,2:30:12,,,,69,n30-34,AUS,1308,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Meghan Achilles,2:30:26,,,,70,f40-44,AUS,1545,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Susie Garnsworthy,2:30:42,,,,71,f40-44,AUS,1550,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Brett Moseley,2:30:59,,,,72,n40-44,GBR,1568,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Christella Taylor,2:31:00,,,,73,f40-44,AUS,1537,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Olivia Powell,2:31:10,,,,74,f30-34,AUS,1273,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Stephen Harris,2:31:13,,,,75,n50-54,AUS,1777,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jordan Dean,2:31:17,,,,76,n50-54,AUS,1747,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Brooke Farley,2:31:22,,,,77,f45-49,AUS,1618,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jayden Robinson Dipaculang,2:31:28,,,,78,n20-24,AUS,1066,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Claudia Pavam,2:31:30,,,,79,f55-59,BRA,1845,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Alicia Motmans,2:31:35,,,,80,f25-29,BEL,1110,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jesse Stirling,2:31:42,,,,81,n30-34,AUS,1375,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Chris Parks,2:31:44,,,,82,n40-44,AUS,1567,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Pat Phillips,2:31:50,,,,83,n25-29,AUS,1211,sportstats
