event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Hector Colom Casasayas,2:52:51,,,,17,n55-59,ESP,3057,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Enrique Nieto Madruga,2:54:23,,,,18,n35-39,ESP,3017,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Icaro Esteban Bustos,2:55:34,,,,19,n35-39,ESP,3014,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Alvaro Cabrero Gutierrez,3:00:13,,,,20,n25-29,ESP,3004,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Daniel Padrino De La Torre,3:00:45,,,,21,n50-54,ESP,3046,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Luis Gavilan Ordonez,3:01:04,,,,22,n55-59,ESP,3060,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Javier Cecilio Salgado Algarrada,3:02:10,,,,23,n50-54,ESP,3050,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jordi Clavel Jorda,3:02:37,,,,24,n55-59,ESP,3056,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Inigo Marco,3:03:39,,,,25,n30-34,ESP,3010,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Andres Mira Inguanzo,3:04:33,,,,26,n60-64,ESP,3072,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Manuel Fernandez Ruiz,3:05:40,,,,27,n60-64,ESP,3067,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Alejandro Meneses Medero,3:06:31,,,,28,n25-29,ESP,3005,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Juan Anel Gracia,3:06:57,,,,29,n55-59,ESP,3054,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Maria Jose Garcia Alvarez,3:07:20,,,,30,f50-54,ESP,3115,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Yago Alcalde Gordillo,3:08:11,,,,31,n45-49,ESP,3027,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Juan Antonio Bruzon Saavedra,3:08:31,,,,32,n55-59,ESP,3055,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Ivan Larranaga Rey,3:08:48,,,,33,n40-44,ESP,3023,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Maider Soto Cuevas,3:09:19,,,,34,f20-24,ESP,3102,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Ignacio Perez Gonzalez,3:10:20,,,,35,n50-54,ESP,3047,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Fernando Parrilla Moreno,3:10:26,,,,36,n45-49,ESP,3030,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Ainhoa Pinto Lopez De Goikoetxea,3:10:37,,,,37,f20-24,ESP,3101,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Santiago Simon Alarcon Alacio,3:10:38,,,,38,n55-59,ESP,3053,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Blanca Alejos Tordera,3:11:53,,,,39,f25-29,ESP,3103,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Paula Fernandez De Castro,3:12:10,,,,40,f35-39,ESP,3106,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jaime Rodriguez Vico,3:15:57,,,,41,n50-54,ESP,3049,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Faustino Blanco Mancebo,3:16:45,,,,42,n65-69,ESP,3076,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,David Bilbao Diez,3:17:15,,,,43,n30-34,ESP,3007,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Naiara Irureta Azkune,3:18:58,,,,44,f50-54,ESP,3117,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Mariano Sanchez De La Flor,3:19:03,,,,45,n65-69,ESP,3080,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Paula Blanco Latorre,3:19:21,,,,46,f40-44,ESP,3108,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Angel Ballestero Martra,3:22:38,,,,47,n50-54,ESP,3035,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Angel Fernandez Martinez,3:22:53,,,,48,n65-69,ESP,3078,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Javier Ferri Navarro,3:23:38,,,,49,n50-54,ESP,3040,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Nerea Gomez Paramio,3:24:10,,,,50,f50-54,ESP,3116,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Sergio Roman Sastre,3:24:57,,,,51,n40-44,ESP,3024,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Alberto Arias Muniz,3:25:02,,,,52,n40-44,ESP,3020,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Antoni Venteo,3:25:53,,,,53,n55-59,ESP,3064,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jordi Trens Pina,3:26:13,,,,54,n60-64,ESP,3075,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Antonio Fernandez Morales,3:26:22,,,,55,n50-54,ESP,3039,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Garcia Martinez,3:27:14,,,,56,n60-64,ESP,3068,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Joan Recasens Rosell,3:30:42,,,,57,n60-64,ESP,3073,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Juanjo Gallardo Gonzalez,3:30:53,,,,58,n55-59,ESP,3058,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Santiago Benitez Mendoza,3:30:54,,,,59,n50-54,ESP,3036,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Joserra Calzada Alcalde,3:36:07,,,,60,n50-54,ESP,3037,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Miguel Gallego Bonet,3:36:54,,,,61,n55-59,ESP,3059,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Javier De La Calle Martin,3:37:19,,,,62,n65-69,ESP,3077,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Irene Ferrando Ruiz,3:37:29,,,,63,f25-29,ESP,3104,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Raul Velazquez Garcia,3:39:28,,,,64,n55-59,ESP,3063,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Mario Hernandez Cases,3:39:56,,,,65,n45-49,ESP,3085,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Juan Manuel Lopez Sevilla,3:42:06,,,,66,n60-64,ESP,3071,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Juan Antonio Arcones Higueras,3:43:50,,,,67,n35-39,ESP,3011,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Antonio Rodriguez Moreno,3:44:54,,,,68,n55-59,ESP,3062,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Gonzalo Rico Tejeda,3:46:56,,,,69,n45-49,ESP,3031,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Aitziber Plaza Romero,3:48:45,,,,70,f45-49,ESP,3113,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Alberto Gomez Estevez,3:49:19,,,,71,n50-54,ESP,3043,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Pedro Requena Assumpcao,3:49:42,,,,72,n50-54,ESP,3048,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jesus Santamaria Sanchez De La Campa,3:49:54,,,,73,n40-44,ESP,3025,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Rafael Galan Gutierrez,3:49:55,,,,74,n50-54,ESP,3041,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Dene Izaga Yeregui,3:49:57,,,,75,f35-39,ESP,3107,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Javier Jimenez Nieto,3:53:13,,,,76,n35-39,ESP,3015,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Fabian Robledo Garcia,3:55:16,,,,77,n60-64,ESP,3074,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Pablo Martinez Dalmau,3:55:40,,,,78,n50-54,ESP,3044,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Isabel Maria Fernandez Lopez,4:02:15,,,,79,f45-49,ESP,3111,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Rebeca Olmedo Ramiro,4:02:17,,,,80,f40-44,ESP,3110,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Antonio Noe Freixas,4:02:53,,,,81,n80-84,ESP,3083,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Maria Jesus Montosa Ortega,4:05:46,,,,82,f55-59,ESP,3120,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Ricardo Castelo De La Torre,4:08:18,,,,83,n50-54,ESP,3038,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Isabel Rodenas Marco,4:08:41,,,,84,f40-44,ESP,3124,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Susana Chacon Solaetxe,4:09:54,,,,85,f50-54,ESP,3114,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Javier Conde Vazquez,4:10:28,,,,86,n35-39,ESP,3013,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Francisco Gascon Peribanez,4:14:21,,,,87,n60-64,ESP,3069,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Luis Calvo Sanchez,4:14:53,,,,88,n60-64,ESP,3065,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Sagrario Carazo Alvarez,4:16:37,,,,89,f55-59,ESP,3119,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Javier Armendariz Recarte,4:17:45,,,,90,n25-29,ESP,3003,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Marcella Moohan,4:17:49,,,,91,f50-54,GBR,3118,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Charo Aledo Linos,4:29:18,,,,92,f60-64,ESP,3121,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Jose Tafalla Lidon,4:30:26,,,,93,n50-54,ESP,3051,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Luis Miguel Esteban Fernandez,4:34:31,,,,94,n60-64,ESP,3066,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Josep Colome-Somoza,4:53:40,,,,95,n75-79,ESP,3082,sportstats
T100 Triathlon World Tour - Spain,2026-05-23,Aquabike,100000,Antonio Parrado Ramos,4:54:01,,,,96,n70-74,ESP,3081,sportstats
